protein	pval
9606.ENSP00000218004	7.859374e-06
9606.ENSP00000344220	7.898729e-06
9606.ENSP00000419000	7.907129e-06
9606.ENSP00000242839	7.969655e-06
9606.ENSP00000215832	7.979246e-06
9606.ENSP00000369009	7.983367e-06
9606.ENSP00000321038	8.074661e-06
9606.ENSP00000403042	8.084602e-06
9606.ENSP00000489189	8.093198e-06
9606.ENSP00000216190	8.097296e-06
9606.ENSP00000307046	8.101759e-06
9606.ENSP00000360540	8.116301e-06
9606.ENSP00000219746	8.138637e-06
9606.ENSP00000310042	8.148819e-06
9606.ENSP00000366221	8.169065e-06
9606.ENSP00000372139	8.170394e-06
9606.ENSP00000378487	8.211944e-06
9606.ENSP00000337598	8.245532e-06
9606.ENSP00000499797	8.276132e-06
9606.ENSP00000302177	8.279804e-06
9606.ENSP00000342197	8.289823e-06
9606.ENSP00000323435	8.31619e-06
9606.ENSP00000301599	8.322843e-06
9606.ENSP00000158771	8.34177e-06
9606.ENSP00000363689	8.344016e-06
9606.ENSP00000347134	8.369775e-06
9606.ENSP00000330389	8.3929135e-06
9606.ENSP00000362300	8.419999e-06
9606.ENSP00000402107	8.429325e-06
9606.ENSP00000347213	8.479026e-06
9606.ENSP00000419270	8.528563e-06
9606.ENSP00000386141	8.537144e-06
9606.ENSP00000398778	8.544874e-06
9606.ENSP00000306070	8.582776e-06
9606.ENSP00000304845	8.595633e-06
9606.ENSP00000336994	8.600735e-06
9606.ENSP00000366070	8.612572e-06
9606.ENSP00000362873	8.653261e-06
9606.ENSP00000359380	8.659991e-06
9606.ENSP00000159087	8.665944e-06
9606.ENSP00000322020	8.671969e-06
9606.ENSP00000310998	8.704232e-06
9606.ENSP00000350881	8.769195e-06
9606.ENSP00000264229	8.769761e-06
9606.ENSP00000308937	8.820801e-06
9606.ENSP00000242776	8.840885e-06
9606.ENSP00000326070	8.870277e-06
9606.ENSP00000385357	8.915632e-06
9606.ENSP00000352185	8.918087e-06
9606.ENSP00000410818	8.926728e-06
9606.ENSP00000254878	8.933872e-06
9606.ENSP00000237596	8.961572e-06
9606.ENSP00000472620	8.968814e-06
9606.ENSP00000360626	9.007315e-06
9606.ENSP00000425961	9.026552e-06
9606.ENSP00000264718	9.0392e-06
9606.ENSP00000318270	9.052712e-06
9606.ENSP00000417183	9.095546e-06
9606.ENSP00000399808	9.17166e-06
9606.ENSP00000223641	9.180112e-06
9606.ENSP00000375829	9.200338e-06
9606.ENSP00000357660	9.217126e-06
9606.ENSP00000361818	9.236444e-06
9606.ENSP00000005587	9.270743e-06
9606.ENSP00000361813	9.283004e-06
9606.ENSP00000320567	9.299409e-06
9606.ENSP00000489282	9.300152e-06
9606.ENSP00000259951	9.304859e-06
9606.ENSP00000375844	9.361402e-06
9606.ENSP00000449241	9.388237e-06
9606.ENSP00000254301	9.39123e-06
9606.ENSP00000379183	9.425381e-06
9606.ENSP00000355771	9.437435e-06
9606.ENSP00000342392	9.444795e-06
9606.ENSP00000310658	9.44604e-06
9606.ENSP00000385235	9.471843e-06
9606.ENSP00000364597	9.477326e-06
9606.ENSP00000498488	9.504751e-06
9606.ENSP00000420040	9.509003e-06
9606.ENSP00000309591	9.523189e-06
9606.ENSP00000361943	9.556037e-06
9606.ENSP00000303145	9.55823e-06
9606.ENSP00000344393	9.573027e-06
9606.ENSP00000228606	9.587123e-06
9606.ENSP00000497225	9.589266e-06
9606.ENSP00000380087	9.602495e-06
9606.ENSP00000309338	9.60899e-06
9606.ENSP00000497815	9.724513e-06
9606.ENSP00000243189	9.736321e-06
9606.ENSP00000313670	9.773426e-06
9606.ENSP00000455385	9.783447e-06
9606.ENSP00000361748	9.786246e-06
9606.ENSP00000363232	9.800392e-06
9606.ENSP00000417864	9.809405e-06
9606.ENSP00000274787	9.813872e-06
9606.ENSP00000323280	9.917027e-06
9606.ENSP00000367065	9.950319e-06
9606.ENSP00000331462	9.973896e-06
9606.ENSP00000297857	9.979291e-06
9606.ENSP00000305892	1.0019257e-05
9606.ENSP00000293879	1.0027448e-05
9606.ENSP00000319991	1.0039266e-05
9606.ENSP00000339157	1.0044909e-05
9606.ENSP00000328230	1.0083965e-05
9606.ENSP00000409016	1.01415035e-05
9606.ENSP00000323635	1.0156505e-05
9606.ENSP00000383023	1.019502e-05
9606.ENSP00000334657	1.0206033e-05
9606.ENSP00000360761	1.0234389e-05
9606.ENSP00000370981	1.0244553e-05
9606.ENSP00000320509	1.0247397e-05
9606.ENSP00000353104	1.0276716e-05
9606.ENSP00000335261	1.0279632e-05
9606.ENSP00000291565	1.02965005e-05
9606.ENSP00000296591	1.0309825e-05
9606.ENSP00000300433	1.0320739e-05
9606.ENSP00000363661	1.0321308e-05
9606.ENSP00000223864	1.0334236e-05
9606.ENSP00000075503	1.033545e-05
9606.ENSP00000221455	1.042482e-05
9606.ENSP00000266542	1.047046e-05
9606.ENSP00000393854	1.047619e-05
9606.ENSP00000281523	1.0487751e-05
9606.ENSP00000345719	1.05203735e-05
9606.ENSP00000416741	1.0566609e-05
9606.ENSP00000329880	1.05814115e-05
9606.ENSP00000466134	1.0598086e-05
9606.ENSP00000500695	1.0621801e-05
9606.ENSP00000355428	1.066875e-05
9606.ENSP00000391381	1.0720443e-05
9606.ENSP00000262160	1.0747836e-05
9606.ENSP00000354201	1.0766567e-05
9606.ENSP00000296343	1.0782189e-05
9606.ENSP00000312811	1.0819743e-05
9606.ENSP00000221856	1.0880736e-05
9606.ENSP00000326022	1.0933516e-05
9606.ENSP00000295113	1.0939183e-05
9606.ENSP00000489407	1.0960615e-05
9606.ENSP00000312081	1.0965751e-05
9606.ENSP00000274024	1.1012849e-05
9606.ENSP00000355192	1.1040802e-05
9606.ENSP00000351536	1.1050045e-05
9606.ENSP00000313454	1.1075511e-05
9606.ENSP00000416387	1.1104671e-05
9606.ENSP00000312397	1.1117216e-05
9606.ENSP00000295767	1.1125111e-05
9606.ENSP00000265395	1.1126269e-05
9606.ENSP00000392395	1.1163639e-05
9606.ENSP00000318986	1.1172955e-05
9606.ENSP00000204961	1.1271219e-05
9606.ENSP00000349824	1.1288388e-05
9606.ENSP00000419260	1.1336638e-05
9606.ENSP00000362187	1.13580745e-05
9606.ENSP00000384716	1.1383905e-05
9606.ENSP00000312185	1.1440648e-05
9606.ENSP00000353670	1.1449044e-05
9606.ENSP00000319918	1.1469313e-05
9606.ENSP00000311833	1.1471355e-05
9606.ENSP00000278550	1.1495773e-05
9606.ENSP00000379804	1.1498462e-05
9606.ENSP00000321874	1.1506331e-05
9606.ENSP00000302640	1.1513198e-05
9606.ENSP00000227868	1.1516477e-05
9606.ENSP00000279227	1.1537069e-05
9606.ENSP00000445122	1.1540957e-05
9606.ENSP00000299575	1.1542683e-05
9606.ENSP00000359698	1.16069505e-05
9606.ENSP00000264703	1.1617305e-05
9606.ENSP00000433112	1.1646163e-05
9606.ENSP00000255006	1.165122e-05
9606.ENSP00000222002	1.1663134e-05
9606.ENSP00000398698	1.1683873e-05
9606.ENSP00000358247	1.176397e-05
9606.ENSP00000381231	1.1805709e-05
9606.ENSP00000406027	1.1837404e-05
9606.ENSP00000284110	1.1846708e-05
9606.ENSP00000289248	1.1853245e-05
9606.ENSP00000497679	1.1882606e-05
9606.ENSP00000269397	1.1916193e-05
9606.ENSP00000364831	1.1925715e-05
9606.ENSP00000384000	1.1942341e-05
9606.ENSP00000357362	1.1955382e-05
9606.ENSP00000277540	1.1974067e-05
9606.ENSP00000358582	1.1992225e-05
9606.ENSP00000321221	1.19988545e-05
9606.ENSP00000382731	1.1999204e-05
9606.ENSP00000370557	1.2008185e-05
9606.ENSP00000294353	1.203995e-05
9606.ENSP00000341044	1.2045495e-05
9606.ENSP00000391669	1.2074488e-05
9606.ENSP00000333547	1.2087145e-05
9606.ENSP00000291574	1.2087748e-05
9606.ENSP00000467537	1.20931945e-05
9606.ENSP00000381448	1.2101743e-05
9606.ENSP00000331368	1.2122331e-05
9606.ENSP00000216513	1.2159944e-05
9606.ENSP00000378845	1.2186225e-05
9606.ENSP00000352522	1.2195402e-05
9606.ENSP00000404296	1.221069e-05
9606.ENSP00000265174	1.2256424e-05
9606.ENSP00000353198	1.2306876e-05
9606.ENSP00000301785	1.2346961e-05
9606.ENSP00000450114	1.2400509e-05
9606.ENSP00000254942	1.2402777e-05
9606.ENSP00000332504	1.2435475e-05
9606.ENSP00000298198	1.2441533e-05
9606.ENSP00000360060	1.2463566e-05
9606.ENSP00000449026	1.2468058e-05
9606.ENSP00000312946	1.2495821e-05
9606.ENSP00000262919	1.2498272e-05
9606.ENSP00000252032	1.2613815e-05
9606.ENSP00000167588	1.26152945e-05
9606.ENSP00000231238	1.2615429e-05
9606.ENSP00000497104	1.2623637e-05
9606.ENSP00000349541	1.2678906e-05
9606.ENSP00000309432	1.272723e-05
9606.ENSP00000483005	1.2728175e-05
9606.ENSP00000388183	1.2736455e-05
9606.ENSP00000399718	1.27572175e-05
9606.ENSP00000338034	1.2783859e-05
9606.ENSP00000220913	1.2826164e-05
9606.ENSP00000280904	1.2865082e-05
9606.ENSP00000378167	1.289277e-05
9606.ENSP00000401867	1.2892942e-05
9606.ENSP00000397435	1.28947295e-05
9606.ENSP00000422607	1.2902734e-05
9606.ENSP00000299088	1.2952696e-05
9606.ENSP00000261438	1.2959135e-05
9606.ENSP00000349929	1.2985579e-05
9606.ENSP00000354775	1.3006309e-05
9606.ENSP00000259883	1.30458175e-05
9606.ENSP00000259075	1.3051733e-05
9606.ENSP00000365588	1.3066269e-05
9606.ENSP00000236671	1.3071192e-05
9606.ENSP00000300574	1.3086468e-05
9606.ENSP00000438024	1.31812985e-05
9606.ENSP00000487971	1.3200041e-05
9606.ENSP00000331111	1.3200108e-05
9606.ENSP00000360635	1.3216969e-05
9606.ENSP00000350278	1.3225006e-05
9606.ENSP00000281038	1.323302e-05
9606.ENSP00000418529	1.3242134e-05
9606.ENSP00000368341	1.32513205e-05
9606.ENSP00000296161	1.3255355e-05
9606.ENSP00000211413	1.3263016e-05
9606.ENSP00000370803	1.3314531e-05
9606.ENSP00000443176	1.3335749e-05
9606.ENSP00000399903	1.3350027e-05
9606.ENSP00000363593	1.3393317e-05
9606.ENSP00000380271	1.3395648e-05
9606.ENSP00000388293	1.3399485e-05
9606.ENSP00000258214	1.34517995e-05
9606.ENSP00000266037	1.3532606e-05
9606.ENSP00000293328	1.3549215e-05
9606.ENSP00000382492	1.3585129e-05
9606.ENSP00000216500	1.3604338e-05
9606.ENSP00000310551	1.3604492e-05
9606.ENSP00000352039	1.3770292e-05
9606.ENSP00000295049	1.3809139e-05
9606.ENSP00000272430	1.3812785e-05
9606.ENSP00000361411	1.3896991e-05
9606.ENSP00000371345	1.38997375e-05
9606.ENSP00000251241	1.3921498e-05
9606.ENSP00000258416	1.3924613e-05
9606.ENSP00000358739	1.394393e-05
9606.ENSP00000385385	1.400944e-05
9606.ENSP00000344468	1.4038405e-05
9606.ENSP00000229795	1.4064635e-05
9606.ENSP00000321584	1.413441e-05
9606.ENSP00000377601	1.41624e-05
9606.ENSP00000380557	1.4195454e-05
9606.ENSP00000436423	1.422386e-05
9606.ENSP00000471041	1.4237708e-05
9606.ENSP00000387757	1.4270111e-05
9606.ENSP00000311984	1.43065545e-05
9606.ENSP00000295962	1.4308106e-05
9606.ENSP00000278071	1.4311937e-05
9606.ENSP00000263925	1.4323005e-05
9606.ENSP00000481054	1.4334323e-05
9606.ENSP00000405514	1.4358149e-05
9606.ENSP00000217407	1.4369942e-05
9606.ENSP00000273541	1.4392869e-05
9606.ENSP00000365243	1.4411849e-05
9606.ENSP00000164227	1.4446139e-05
9606.ENSP00000411948	1.4466815e-05
9606.ENSP00000318086	1.4497142e-05
9606.ENSP00000497775	1.4522548e-05
9606.ENSP00000377845	1.4557646e-05
9606.ENSP00000235835	1.4589033e-05
9606.ENSP00000256689	1.45933e-05
9606.ENSP00000379290	1.4593627e-05
9606.ENSP00000367755	1.46290395e-05
9606.ENSP00000499935	1.4630204e-05
9606.ENSP00000357336	1.4635916e-05
9606.ENSP00000398568	1.4644407e-05
9606.ENSP00000378328	1.4696513e-05
9606.ENSP00000427695	1.4829632e-05
9606.ENSP00000263735	1.4833745e-05
9606.ENSP00000500582	1.4895049e-05
9606.ENSP00000494689	1.4917301e-05
9606.ENSP00000361275	1.492638e-05
9606.ENSP00000385247	1.49438165e-05
9606.ENSP00000323096	1.4949182e-05
9606.ENSP00000356746	1.5035547e-05
9606.ENSP00000440125	1.5054168e-05
9606.ENSP00000368468	1.5105443e-05
9606.ENSP00000357637	1.5114437e-05
9606.ENSP00000422834	1.5142333e-05
9606.ENSP00000357545	1.5158468e-05
9606.ENSP00000323901	1.5202842e-05
9606.ENSP00000258173	1.5255787e-05
9606.ENSP00000263674	1.5298685e-05
9606.ENSP00000257836	1.5332434e-05
9606.ENSP00000390564	1.5342768e-05
9606.ENSP00000304782	1.5352809e-05
9606.ENSP00000312741	1.5435391e-05
9606.ENSP00000365473	1.5494556e-05
9606.ENSP00000236850	1.5561984e-05
9606.ENSP00000352138	1.558414e-05
9606.ENSP00000358548	1.5596414e-05
9606.ENSP00000266970	1.5622973e-05
9606.ENSP00000227155	1.569722e-05
9606.ENSP00000236925	1.5711903e-05
9606.ENSP00000389813	1.5758675e-05
9606.ENSP00000377033	1.5777268e-05
9606.ENSP00000385216	1.5791777e-05
9606.ENSP00000350718	1.5854986e-05
9606.ENSP00000295082	1.5867297e-05
9606.ENSP00000358765	1.5872267e-05
9606.ENSP00000385428	1.5934873e-05
9606.ENSP00000400312	1.5967853e-05
9606.ENSP00000263368	1.5968104e-05
9606.ENSP00000377771	1.5981352e-05
9606.ENSP00000339356	1.6002365e-05
9606.ENSP00000257290	1.6007929e-05
9606.ENSP00000262225	1.60394e-05
9606.ENSP00000355156	1.6043714e-05
9606.ENSP00000338766	1.6103737e-05
9606.ENSP00000368759	1.6115193e-05
9606.ENSP00000291906	1.615233e-05
9606.ENSP00000418748	1.6171201e-05
9606.ENSP00000395474	1.6209753e-05
9606.ENSP00000345023	1.6269094e-05
9606.ENSP00000362590	1.6285987e-05
9606.ENSP00000299299	1.6346601e-05
9606.ENSP00000223029	1.6352446e-05
9606.ENSP00000449404	1.6450274e-05
9606.ENSP00000366682	1.6467413e-05
9606.ENSP00000386766	1.6484697e-05
9606.ENSP00000356599	1.6501132e-05
9606.ENSP00000386213	1.6506037e-05
9606.ENSP00000341139	1.6526974e-05
9606.ENSP00000262315	1.6549677e-05
9606.ENSP00000368450	1.6586591e-05
9606.ENSP00000416797	1.665137e-05
9606.ENSP00000282369	1.6669037e-05
9606.ENSP00000328203	1.6671554e-05
9606.ENSP00000379901	1.671087e-05
9606.ENSP00000348453	1.6731057e-05
9606.ENSP00000327290	1.6781794e-05
9606.ENSP00000284116	1.6796055e-05
9606.ENSP00000330696	1.6817627e-05
9606.ENSP00000318982	1.6843596e-05
9606.ENSP00000476746	1.68689e-05
9606.ENSP00000382104	1.6868904e-05
9606.ENSP00000338272	1.688314e-05
9606.ENSP00000328835	1.6942984e-05
9606.ENSP00000347427	1.6961107e-05
9606.ENSP00000358316	1.6977987e-05
9606.ENSP00000416289	1.6979322e-05
9606.ENSP00000356988	1.6982221e-05
9606.ENSP00000310561	1.6986036e-05
9606.ENSP00000351206	1.7026412e-05
9606.ENSP00000318406	1.703888e-05
9606.ENSP00000311857	1.7074999e-05
9606.ENSP00000297534	1.7085391e-05
9606.ENSP00000355751	1.70906e-05
9606.ENSP00000251921	1.711803e-05
9606.ENSP00000269389	1.7119335e-05
9606.ENSP00000343221	1.7124456e-05
9606.ENSP00000400717	1.7236696e-05
9606.ENSP00000427900	1.724407e-05
9606.ENSP00000261879	1.7268932e-05
9606.ENSP00000220616	1.7271866e-05
9606.ENSP00000440915	1.7299806e-05
9606.ENSP00000495855	1.7402972e-05
9606.ENSP00000312304	1.7454877e-05
9606.ENSP00000353770	1.7489658e-05
9606.ENSP00000414303	1.7600103e-05
9606.ENSP00000378191	1.7613967e-05
9606.ENSP00000335595	1.7711773e-05
9606.ENSP00000337675	1.7783073e-05
9606.ENSP00000352516	1.783721e-05
9606.ENSP00000293230	1.7858098e-05
9606.ENSP00000282388	1.7861297e-05
9606.ENSP00000379174	1.7875089e-05
9606.ENSP00000304133	1.7889835e-05
9606.ENSP00000199447	1.799204e-05
9606.ENSP00000479488	1.8132856e-05
9606.ENSP00000391409	1.814237e-05
9606.ENSP00000325589	1.8161405e-05
9606.ENSP00000457788	1.820645e-05
9606.ENSP00000344411	1.8248898e-05
9606.ENSP00000243052	1.8254841e-05
9606.ENSP00000367691	1.8256007e-05
9606.ENSP00000398803	1.8287461e-05
9606.ENSP00000481203	1.8288427e-05
9606.ENSP00000292114	1.8355868e-05
9606.ENSP00000323720	1.835614e-05
9606.ENSP00000364801	1.8378618e-05
9606.ENSP00000263655	1.8407569e-05
9606.ENSP00000431840	1.8465911e-05
9606.ENSP00000302486	1.8534893e-05
9606.ENSP00000378611	1.8602625e-05
9606.ENSP00000385995	1.8642764e-05
9606.ENSP00000354441	1.8643883e-05
9606.ENSP00000476820	1.8654806e-05
9606.ENSP00000284509	1.8660685e-05
9606.ENSP00000379201	1.8711908e-05
9606.ENSP00000361266	1.8714514e-05
9606.ENSP00000427567	1.8717325e-05
9606.ENSP00000365465	1.8719453e-05
9606.ENSP00000357008	1.8723369e-05
9606.ENSP00000299106	1.8727198e-05
9606.ENSP00000361949	1.872823e-05
9606.ENSP00000362268	1.8783061e-05
9606.ENSP00000439250	1.8836203e-05
9606.ENSP00000364076	1.8864408e-05
9606.ENSP00000416269	1.9020143e-05
9606.ENSP00000299886	1.9023993e-05
9606.ENSP00000274217	1.9026613e-05
9606.ENSP00000347232	1.9072248e-05
9606.ENSP00000259212	1.9245692e-05
9606.ENSP00000405405	1.9246747e-05
9606.ENSP00000261416	1.9278521e-05
9606.ENSP00000348010	1.9283481e-05
9606.ENSP00000433277	1.9302173e-05
9606.ENSP00000398736	1.945715e-05
9606.ENSP00000452746	1.949257e-05
9606.ENSP00000256194	1.9536516e-05
9606.ENSP00000297792	1.9538193e-05
9606.ENSP00000265981	1.9584426e-05
9606.ENSP00000314709	1.958722e-05
9606.ENSP00000379500	1.9685218e-05
9606.ENSP00000339659	1.9744568e-05
9606.ENSP00000309124	1.9781037e-05
9606.ENSP00000328347	1.9851755e-05
9606.ENSP00000358596	1.991987e-05
9606.ENSP00000377708	1.9920173e-05
9606.ENSP00000469696	2.0008601e-05
9606.ENSP00000473853	2.0061067e-05
9606.ENSP00000393198	2.0168403e-05
9606.ENSP00000497653	2.0209254e-05
9606.ENSP00000254521	2.0246376e-05
9606.ENSP00000259154	2.0258842e-05
9606.ENSP00000451560	2.0307107e-05
9606.ENSP00000419465	2.0378253e-05
9606.ENSP00000400887	2.0407162e-05
9606.ENSP00000449381	2.0471483e-05
9606.ENSP00000337701	2.0502834e-05
9606.ENSP00000357906	2.0504604e-05
9606.ENSP00000454229	2.053141e-05
9606.ENSP00000229395	2.0537811e-05
9606.ENSP00000284767	2.0610485e-05
9606.ENSP00000339001	2.0624846e-05
9606.ENSP00000265388	2.073589e-05
9606.ENSP00000280551	2.0736405e-05
9606.ENSP00000355155	2.0770412e-05
9606.ENSP00000264664	2.0804873e-05
9606.ENSP00000276570	2.0872914e-05
9606.ENSP00000377303	2.0874011e-05
9606.ENSP00000301522	2.08816e-05
9606.ENSP00000265978	2.0945756e-05
9606.ENSP00000351207	2.0958847e-05
9606.ENSP00000356530	2.0963009e-05
9606.ENSP00000472619	2.096751e-05
9606.ENSP00000343552	2.0993511e-05
9606.ENSP00000283937	2.1037988e-05
9606.ENSP00000382767	2.1041653e-05
9606.ENSP00000455906	2.1091631e-05
9606.ENSP00000474988	2.1105485e-05
9606.ENSP00000357442	2.1110669e-05
9606.ENSP00000278572	2.118267e-05
9606.ENSP00000365462	2.1223994e-05
9606.ENSP00000243662	2.1300242e-05
9606.ENSP00000348168	2.1371372e-05
9606.ENSP00000402861	2.1371954e-05
9606.ENSP00000356094	2.1462503e-05
9606.ENSP00000373364	2.155994e-05
9606.ENSP00000371341	2.1599843e-05
9606.ENSP00000386935	2.1622052e-05
9606.ENSP00000419162	2.1701935e-05
9606.ENSP00000303276	2.1781552e-05
9606.ENSP00000284061	2.179689e-05
9606.ENSP00000333633	2.1818003e-05
9606.ENSP00000355964	2.1849746e-05
9606.ENSP00000453562	2.1854286e-05
9606.ENSP00000308535	2.1932135e-05
9606.ENSP00000371607	2.1962484e-05
9606.ENSP00000298283	2.1974038e-05
9606.ENSP00000384625	2.1985139e-05
9606.ENSP00000269967	2.2030783e-05
9606.ENSP00000438949	2.2040826e-05
9606.ENSP00000303482	2.207533e-05
9606.ENSP00000429190	2.2138222e-05
9606.ENSP00000491117	2.2176735e-05
9606.ENSP00000261884	2.2189659e-05
9606.ENSP00000356848	2.221735e-05
9606.ENSP00000384515	2.2242517e-05
9606.ENSP00000262659	2.2268287e-05
9606.ENSP00000285379	2.228985e-05
9606.ENSP00000377298	2.2303719e-05
9606.ENSP00000496954	2.2333606e-05
9606.ENSP00000270077	2.2357377e-05
9606.ENSP00000225916	2.2379016e-05
9606.ENSP00000286234	2.2387901e-05
9606.ENSP00000336655	2.2403416e-05
9606.ENSP00000263317	2.24183e-05
9606.ENSP00000358696	2.2466684e-05
9606.ENSP00000360876	2.250463e-05
9606.ENSP00000383364	2.2542417e-05
9606.ENSP00000332256	2.2544702e-05
9606.ENSP00000368927	2.2637845e-05
9606.ENSP00000215565	2.2667642e-05
9606.ENSP00000388552	2.2727076e-05
9606.ENSP00000347915	2.2826944e-05
9606.ENSP00000376276	2.2842725e-05
9606.ENSP00000283109	2.2910508e-05
9606.ENSP00000160827	2.2919017e-05
9606.ENSP00000482378	2.2929338e-05
9606.ENSP00000462879	2.2931243e-05
9606.ENSP00000243776	2.2937373e-05
9606.ENSP00000346964	2.299069e-05
9606.ENSP00000265080	2.3123064e-05
9606.ENSP00000402257	2.3142047e-05
9606.ENSP00000323929	2.3194854e-05
9606.ENSP00000358022	2.3196917e-05
9606.ENSP00000262432	2.3256085e-05
9606.ENSP00000384370	2.3291625e-05
9606.ENSP00000355741	2.3347417e-05
9606.ENSP00000341422	2.3371356e-05
9606.ENSP00000368984	2.3379875e-05
9606.ENSP00000367815	2.338925e-05
9606.ENSP00000273375	2.3458762e-05
9606.ENSP00000399403	2.3469669e-05
9606.ENSP00000460380	2.3525397e-05
9606.ENSP00000353863	2.361043e-05
9606.ENSP00000398629	2.3679695e-05
9606.ENSP00000299866	2.372382e-05
9606.ENSP00000386942	2.3734316e-05
9606.ENSP00000352584	2.3769098e-05
9606.ENSP00000347710	2.3786071e-05
9606.ENSP00000360398	2.3887156e-05
9606.ENSP00000383840	2.3887176e-05
9606.ENSP00000251968	2.3889608e-05
9606.ENSP00000309262	2.389798e-05
9606.ENSP00000264498	2.3898943e-05
9606.ENSP00000368959	2.3907927e-05
9606.ENSP00000361980	2.3975841e-05
9606.ENSP00000481842	2.4159857e-05
9606.ENSP00000264400	2.4202105e-05
9606.ENSP00000475489	2.4242501e-05
9606.ENSP00000392700	2.428067e-05
9606.ENSP00000364324	2.4339244e-05
9606.ENSP00000361595	2.4393972e-05
9606.ENSP00000295171	2.4401561e-05
9606.ENSP00000432651	2.4457491e-05
9606.ENSP00000295317	2.4527128e-05
9606.ENSP00000449270	2.4553352e-05
9606.ENSP00000366271	2.4587145e-05
9606.ENSP00000297439	2.4737114e-05
9606.ENSP00000371846	2.4769555e-05
9606.ENSP00000365693	2.4783487e-05
9606.ENSP00000376132	2.4786032e-05
9606.ENSP00000301587	2.4928655e-05
9606.ENSP00000257604	2.4982068e-05
9606.ENSP00000379898	2.5097044e-05
9606.ENSP00000231948	2.5157628e-05
9606.ENSP00000324651	2.515839e-05
9606.ENSP00000315137	2.5161045e-05
9606.ENSP00000488668	2.517628e-05
9606.ENSP00000329507	2.528511e-05
9606.ENSP00000435421	2.5421588e-05
9606.ENSP00000250018	2.553226e-05
9606.ENSP00000495112	2.5691204e-05
9606.ENSP00000320038	2.5730691e-05
9606.ENSP00000287218	2.5784935e-05
9606.ENSP00000313967	2.5837264e-05
9606.ENSP00000485276	2.5866111e-05
9606.ENSP00000352673	2.6002124e-05
9606.ENSP00000254695	2.6105263e-05
9606.ENSP00000370543	2.6156378e-05
9606.ENSP00000371505	2.6162044e-05
9606.ENSP00000359119	2.6175234e-05
9606.ENSP00000430620	2.638742e-05
9606.ENSP00000260247	2.6414478e-05
9606.ENSP00000328023	2.6427888e-05
9606.ENSP00000439435	2.6532354e-05
9606.ENSP00000408288	2.6675505e-05
9606.ENSP00000366179	2.6860595e-05
9606.ENSP00000269373	2.68861e-05
9606.ENSP00000358147	2.6912692e-05
9606.ENSP00000469240	2.6945492e-05
9606.ENSP00000444201	2.6977703e-05
9606.ENSP00000354782	2.7049016e-05
9606.ENSP00000244763	2.7199705e-05
9606.ENSP00000358794	2.7274848e-05
9606.ENSP00000269305	2.7293765e-05
9606.ENSP00000307461	2.7369932e-05
9606.ENSP00000348086	2.740162e-05
9606.ENSP00000218516	2.7419479e-05
9606.ENSP00000351589	2.74611e-05
9606.ENSP00000306817	2.7467333e-05
9606.ENSP00000330572	2.7479797e-05
9606.ENSP00000395294	2.752148e-05
9606.ENSP00000367992	2.7573631e-05
9606.ENSP00000216286	2.758672e-05
9606.ENSP00000326119	2.7590466e-05
9606.ENSP00000363023	2.7614893e-05
9606.ENSP00000246747	2.761655e-05
9606.ENSP00000300870	2.7632737e-05
9606.ENSP00000266079	2.7657581e-05
9606.ENSP00000473871	2.7664391e-05
9606.ENSP00000453045	2.7802767e-05
9606.ENSP00000365963	2.78225e-05
9606.ENSP00000368767	2.7848439e-05
9606.ENSP00000290705	2.7858592e-05
9606.ENSP00000372295	2.78831e-05
9606.ENSP00000323645	2.7886663e-05
9606.ENSP00000266077	2.7903647e-05
9606.ENSP00000364190	2.790458e-05
9606.ENSP00000302144	2.7932201e-05
9606.ENSP00000393312	2.7939454e-05
9606.ENSP00000286758	2.7945225e-05
9606.ENSP00000039007	2.8150023e-05
9606.ENSP00000415786	2.8212602e-05
9606.ENSP00000453307	2.8262306e-05
9606.ENSP00000298316	2.8268554e-05
9606.ENSP00000338783	2.8271661e-05
9606.ENSP00000308925	2.8282273e-05
9606.ENSP00000404151	2.852383e-05
9606.ENSP00000264080	2.8563676e-05
9606.ENSP00000418401	2.864498e-05
9606.ENSP00000265094	2.8654878e-05
9606.ENSP00000329200	2.8696979e-05
9606.ENSP00000295228	2.87313e-05
9606.ENSP00000246912	2.875248e-05
9606.ENSP00000311344	2.879204e-05
9606.ENSP00000487785	2.8812734e-05
9606.ENSP00000366280	2.8866389e-05
9606.ENSP00000273395	2.899693e-05
9606.ENSP00000264451	2.9125926e-05
9606.ENSP00000339404	2.913962e-05
9606.ENSP00000368981	2.9190966e-05
9606.ENSP00000328364	2.9276787e-05
9606.ENSP00000367196	2.9323364e-05
9606.ENSP00000285930	2.9424977e-05
9606.ENSP00000299166	2.9428402e-05
9606.ENSP00000465500	2.949283e-05
9606.ENSP00000398089	2.9502844e-05
9606.ENSP00000356065	2.9509914e-05
9606.ENSP00000408025	2.954359e-05
9606.ENSP00000366157	2.95455e-05
9606.ENSP00000418525	2.9615696e-05
9606.ENSP00000300291	2.9671322e-05
9606.ENSP00000362027	2.9697685e-05
9606.ENSP00000261267	2.9802131e-05
9606.ENSP00000371715	2.9861223e-05
9606.ENSP00000349204	2.9867013e-05
9606.ENSP00000261514	2.9932344e-05
9606.ENSP00000257910	2.9952394e-05
9606.ENSP00000331600	3.0047318e-05
9606.ENSP00000370978	3.032817e-05
9606.ENSP00000480535	3.0391382e-05
9606.ENSP00000318057	3.0423977e-05
