protein	pval
9606.ENSP00000484580	5.2847835e-08
9606.ENSP00000487174	5.2886683e-08
9606.ENSP00000364043	5.296809e-08
9606.ENSP00000011653	5.301336e-08
9606.ENSP00000257776	5.3662532e-08
9606.ENSP00000418767	5.4179715e-08
9606.ENSP00000431971	5.4254723e-08
9606.ENSP00000364490	5.4301523e-08
9606.ENSP00000436812	5.439421e-08
9606.ENSP00000365024	5.4457796e-08
9606.ENSP00000246151	5.45271e-08
9606.ENSP00000418001	5.4556363e-08
9606.ENSP00000363559	5.4567803e-08
9606.ENSP00000356096	5.469793e-08
9606.ENSP00000325954	5.4912125e-08
9606.ENSP00000322469	5.4936752e-08
9606.ENSP00000421915	5.5057505e-08
9606.ENSP00000261835	5.5232537e-08
9606.ENSP00000309749	5.5271464e-08
9606.ENSP00000389630	5.552631e-08
9606.ENSP00000318352	5.5537665e-08
9606.ENSP00000445175	5.5659e-08
9606.ENSP00000407193	5.5816265e-08
9606.ENSP00000330432	5.6014503e-08
9606.ENSP00000215574	5.6078143e-08
9606.ENSP00000222543	5.6194015e-08
9606.ENSP00000298746	5.646985e-08
9606.ENSP00000258526	5.6550178e-08
9606.ENSP00000462835	5.6824106e-08
9606.ENSP00000376568	5.734555e-08
9606.ENSP00000353590	5.744837e-08
9606.ENSP00000452877	5.776295e-08
9606.ENSP00000225983	5.7925828e-08
9606.ENSP00000296702	5.7931572e-08
9606.ENSP00000375618	5.7979516e-08
9606.ENSP00000476145	5.843707e-08
9606.ENSP00000386856	5.9022963e-08
9606.ENSP00000415430	5.930866e-08
9606.ENSP00000489180	5.987648e-08
9606.ENSP00000085219	5.992291e-08
9606.ENSP00000313967	5.9987165e-08
9606.ENSP00000357461	6.0000254e-08
9606.ENSP00000479202	6.019605e-08
9606.ENSP00000286317	6.021537e-08
9606.ENSP00000365458	6.028837e-08
9606.ENSP00000346955	6.034712e-08
9606.ENSP00000410890	6.0520144e-08
9606.ENSP00000311962	6.069658e-08
9606.ENSP00000259883	6.110715e-08
9606.ENSP00000364860	6.1716946e-08
9606.ENSP00000337261	6.182645e-08
9606.ENSP00000348602	6.2014266e-08
9606.ENSP00000362308	6.2142185e-08
9606.ENSP00000497815	6.225561e-08
9606.ENSP00000240316	6.228999e-08
9606.ENSP00000497916	6.265615e-08
9606.ENSP00000357087	6.277763e-08
9606.ENSP00000454229	6.2933154e-08
9606.ENSP00000488422	6.299575e-08
9606.ENSP00000407560	6.301343e-08
9606.ENSP00000357552	6.305564e-08
9606.ENSP00000431759	6.336005e-08
9606.ENSP00000337383	6.3498035e-08
9606.ENSP00000348472	6.372552e-08
9606.ENSP00000288943	6.376509e-08
9606.ENSP00000217026	6.3826036e-08
9606.ENSP00000326432	6.405984e-08
9606.ENSP00000412237	6.413283e-08
9606.ENSP00000346537	6.4213324e-08
9606.ENSP00000398803	6.4739076e-08
9606.ENSP00000344563	6.474334e-08
9606.ENSP00000433209	6.474334e-08
9606.ENSP00000351589	6.5219e-08
9606.ENSP00000330240	6.5249765e-08
9606.ENSP00000380903	6.581872e-08
9606.ENSP00000387941	6.5947255e-08
9606.ENSP00000238146	6.596993e-08
9606.ENSP00000296861	6.617027e-08
9606.ENSP00000249016	6.650005e-08
9606.ENSP00000343377	6.686282e-08
9606.ENSP00000498991	6.69704e-08
9606.ENSP00000216294	6.741512e-08
9606.ENSP00000422473	6.773709e-08
9606.ENSP00000384582	6.777513e-08
9606.ENSP00000265866	6.7840645e-08
9606.ENSP00000374273	6.832991e-08
9606.ENSP00000343507	6.848684e-08
9606.ENSP00000470381	6.857525e-08
9606.ENSP00000448955	6.875145e-08
9606.ENSP00000274711	6.8816796e-08
9606.ENSP00000318486	6.89058e-08
9606.ENSP00000334072	6.931887e-08
9606.ENSP00000366416	6.934227e-08
9606.ENSP00000381693	6.9392364e-08
9606.ENSP00000381070	6.958822e-08
9606.ENSP00000455897	6.961173e-08
9606.ENSP00000357907	6.979546e-08
9606.ENSP00000285518	7.0524386e-08
9606.ENSP00000263102	7.058918e-08
9606.ENSP00000272732	7.0800766e-08
9606.ENSP00000343657	7.0973904e-08
9606.ENSP00000370460	7.0995675e-08
9606.ENSP00000266014	7.13086e-08
9606.ENSP00000419279	7.153282e-08
9606.ENSP00000287590	7.180176e-08
9606.ENSP00000226299	7.2165946e-08
9606.ENSP00000289081	7.235553e-08
9606.ENSP00000371233	7.2387024e-08
9606.ENSP00000330945	7.281219e-08
9606.ENSP00000339659	7.28808e-08
9606.ENSP00000276211	7.319208e-08
9606.ENSP00000262424	7.351061e-08
9606.ENSP00000286424	7.373319e-08
9606.ENSP00000319829	7.437113e-08
9606.ENSP00000299882	7.44572e-08
9606.ENSP00000303987	7.46156e-08
9606.ENSP00000269391	7.472571e-08
9606.ENSP00000376565	7.516265e-08
9606.ENSP00000462337	7.528125e-08
9606.ENSP00000257600	7.5635995e-08
9606.ENSP00000302629	7.566999e-08
9606.ENSP00000366998	7.584816e-08
9606.ENSP00000296257	7.7017525e-08
9606.ENSP00000441039	7.715973e-08
9606.ENSP00000309653	7.7411755e-08
9606.ENSP00000387996	7.743401e-08
9606.ENSP00000350378	7.7490505e-08
9606.ENSP00000428259	7.7495436e-08
9606.ENSP00000275230	7.7933905e-08
9606.ENSP00000354451	7.815935e-08
9606.ENSP00000392782	7.821152e-08
9606.ENSP00000404705	7.932927e-08
9606.ENSP00000331127	7.958424e-08
9606.ENSP00000196371	7.989253e-08
9606.ENSP00000351147	8.0036806e-08
9606.ENSP00000354223	8.01548e-08
9606.ENSP00000377971	8.016229e-08
9606.ENSP00000359729	8.033078e-08
9606.ENSP00000252818	8.0337294e-08
9606.ENSP00000484343	8.0490054e-08
9606.ENSP00000179259	8.0647474e-08
9606.ENSP00000302728	8.0976015e-08
9606.ENSP00000394751	8.107654e-08
9606.ENSP00000206423	8.110666e-08
9606.ENSP00000354501	8.124628e-08
9606.ENSP00000023939	8.19042e-08
9606.ENSP00000389297	8.197618e-08
9606.ENSP00000427108	8.2076035e-08
9606.ENSP00000317636	8.214522e-08
9606.ENSP00000475924	8.246309e-08
9606.ENSP00000311778	8.280773e-08
9606.ENSP00000306003	8.3082405e-08
9606.ENSP00000309285	8.319218e-08
9606.ENSP00000369948	8.362254e-08
9606.ENSP00000381026	8.3789516e-08
9606.ENSP00000399403	8.3931035e-08
9606.ENSP00000380605	8.434874e-08
9606.ENSP00000345731	8.472813e-08
9606.ENSP00000418910	8.5102705e-08
9606.ENSP00000369390	8.548449e-08
9606.ENSP00000308472	8.596629e-08
9606.ENSP00000202625	8.618358e-08
9606.ENSP00000263864	8.62874e-08
9606.ENSP00000477871	8.679449e-08
9606.ENSP00000366246	8.7030145e-08
9606.ENSP00000266037	8.752906e-08
9606.ENSP00000497423	8.7858034e-08
9606.ENSP00000365312	8.7876174e-08
9606.ENSP00000288022	8.819373e-08
9606.ENSP00000400892	8.83486e-08
9606.ENSP00000348538	8.883027e-08
9606.ENSP00000484431	8.895449e-08
9606.ENSP00000301727	8.903649e-08
9606.ENSP00000338019	8.918353e-08
9606.ENSP00000362680	8.94041e-08
9606.ENSP00000303769	8.959684e-08
9606.ENSP00000218548	8.961966e-08
9606.ENSP00000359345	8.973371e-08
9606.ENSP00000455785	9.013433e-08
9606.ENSP00000438689	9.0430056e-08
9606.ENSP00000240361	9.055119e-08
9606.ENSP00000346080	9.139923e-08
9606.ENSP00000480916	9.150617e-08
9606.ENSP00000490280	9.178149e-08
9606.ENSP00000361601	9.182099e-08
9606.ENSP00000394484	9.2339484e-08
9606.ENSP00000368927	9.236227e-08
9606.ENSP00000493768	9.24303e-08
9606.ENSP00000216038	9.262125e-08
9606.ENSP00000240364	9.305002e-08
9606.ENSP00000342699	9.3122985e-08
9606.ENSP00000266383	9.377521e-08
9606.ENSP00000220659	9.433048e-08
9606.ENSP00000264335	9.5366026e-08
9606.ENSP00000248211	9.619283e-08
9606.ENSP00000471126	9.6368645e-08
9606.ENSP00000384593	9.678414e-08
9606.ENSP00000259467	9.7144046e-08
9606.ENSP00000382777	9.743383e-08
9606.ENSP00000409924	9.7964794e-08
9606.ENSP00000454926	9.80627e-08
9606.ENSP00000464932	9.8097104e-08
9606.ENSP00000222115	9.847292e-08
9606.ENSP00000355672	9.8563774e-08
9606.ENSP00000473091	9.856579e-08
9606.ENSP00000417654	9.871538e-08
9606.ENSP00000315997	9.903407e-08
9606.ENSP00000302586	9.934938e-08
9606.ENSP00000227756	9.957156e-08
9606.ENSP00000478479	1.0012652e-07
9606.ENSP00000261937	1.0054937e-07
9606.ENSP00000358496	1.0068574e-07
9606.ENSP00000437041	1.0102397e-07
9606.ENSP00000380659	1.0122808e-07
9606.ENSP00000256458	1.0135427e-07
9606.ENSP00000372155	1.01910246e-07
9606.ENSP00000441140	1.02088286e-07
9606.ENSP00000290291	1.026185e-07
9606.ENSP00000309565	1.03004844e-07
9606.ENSP00000320488	1.03192455e-07
9606.ENSP00000484945	1.03721575e-07
9606.ENSP00000499786	1.0422548e-07
9606.ENSP00000245539	1.0495639e-07
9606.ENSP00000244221	1.05570834e-07
9606.ENSP00000367878	1.0565992e-07
9606.ENSP00000301887	1.0576277e-07
9606.ENSP00000354995	1.06248464e-07
9606.ENSP00000205194	1.07109024e-07
9606.ENSP00000356515	1.0726709e-07
9606.ENSP00000418491	1.0772477e-07
9606.ENSP00000313869	1.07743716e-07
9606.ENSP00000490917	1.08577446e-07
9606.ENSP00000244007	1.0885159e-07
9606.ENSP00000293328	1.1011442e-07
9606.ENSP00000490466	1.11255936e-07
9606.ENSP00000451594	1.1189811e-07
9606.ENSP00000234091	1.1258487e-07
9606.ENSP00000365176	1.1312712e-07
9606.ENSP00000258301	1.1352122e-07
9606.ENSP00000314505	1.1394372e-07
9606.ENSP00000425031	1.1408369e-07
9606.ENSP00000407087	1.1533111e-07
9606.ENSP00000278671	1.1538336e-07
9606.ENSP00000428184	1.1558865e-07
9606.ENSP00000449270	1.1563423e-07
9606.ENSP00000379689	1.1674642e-07
9606.ENSP00000254719	1.17518006e-07
9606.ENSP00000319914	1.1776273e-07
9606.ENSP00000480314	1.1778303e-07
9606.ENSP00000007699	1.1791542e-07
9606.ENSP00000337332	1.1836745e-07
9606.ENSP00000292852	1.18805396e-07
9606.ENSP00000483872	1.18977596e-07
9606.ENSP00000384259	1.1903896e-07
9606.ENSP00000304891	1.1938714e-07
9606.ENSP00000412130	1.19554e-07
9606.ENSP00000234798	1.2031195e-07
9606.ENSP00000309163	1.2068472e-07
9606.ENSP00000326550	1.2083113e-07
9606.ENSP00000384610	1.2090437e-07
9606.ENSP00000228251	1.2182494e-07
9606.ENSP00000357981	1.2237966e-07
9606.ENSP00000478639	1.2246224e-07
9606.ENSP00000311449	1.2312519e-07
9606.ENSP00000388996	1.2317265e-07
9606.ENSP00000466022	1.2322595e-07
9606.ENSP00000296504	1.2337827e-07
9606.ENSP00000368966	1.2351751e-07
9606.ENSP00000357588	1.2416335e-07
9606.ENSP00000482639	1.2485512e-07
9606.ENSP00000261249	1.248792e-07
9606.ENSP00000301050	1.2495589e-07
9606.ENSP00000356562	1.2610359e-07
9606.ENSP00000264033	1.2664051e-07
9606.ENSP00000414909	1.2709162e-07
9606.ENSP00000362340	1.2773539e-07
9606.ENSP00000332604	1.2878665e-07
9606.ENSP00000301838	1.2911903e-07
9606.ENSP00000361993	1.2936952e-07
9606.ENSP00000328983	1.2957194e-07
9606.ENSP00000254101	1.2958297e-07
9606.ENSP00000380530	1.298736e-07
9606.ENSP00000247956	1.3034268e-07
9606.ENSP00000369071	1.3111222e-07
9606.ENSP00000357869	1.3136098e-07
9606.ENSP00000496007	1.3179113e-07
9606.ENSP00000340578	1.3185384e-07
9606.ENSP00000385958	1.3205239e-07
9606.ENSP00000458770	1.3227167e-07
9606.ENSP00000401597	1.3337166e-07
9606.ENSP00000302578	1.3344984e-07
9606.ENSP00000380734	1.343382e-07
9606.ENSP00000397178	1.3596485e-07
9606.ENSP00000369373	1.3608174e-07
9606.ENSP00000366608	1.363287e-07
9606.ENSP00000350032	1.364182e-07
9606.ENSP00000362592	1.3679424e-07
9606.ENSP00000312981	1.3689704e-07
9606.ENSP00000450385	1.3733016e-07
9606.ENSP00000254928	1.3766102e-07
9606.ENSP00000491657	1.3782537e-07
9606.ENSP00000357986	1.3813977e-07
9606.ENSP00000411084	1.3815924e-07
9606.ENSP00000341597	1.3854563e-07
9606.ENSP00000426691	1.3865537e-07
9606.ENSP00000376224	1.3877155e-07
9606.ENSP00000483521	1.3949578e-07
9606.ENSP00000421326	1.3990285e-07
9606.ENSP00000332073	1.4011482e-07
9606.ENSP00000392617	1.4024883e-07
9606.ENSP00000263413	1.4040243e-07
9606.ENSP00000265087	1.4083388e-07
9606.ENSP00000391592	1.4148974e-07
9606.ENSP00000356545	1.4163625e-07
9606.ENSP00000415332	1.4174785e-07
9606.ENSP00000413152	1.4179996e-07
9606.ENSP00000368727	1.4250972e-07
9606.ENSP00000368644	1.4268801e-07
9606.ENSP00000380178	1.4295439e-07
9606.ENSP00000301391	1.433168e-07
9606.ENSP00000310557	1.4367872e-07
9606.ENSP00000326737	1.4464385e-07
9606.ENSP00000376141	1.4475503e-07
9606.ENSP00000226951	1.4486912e-07
9606.ENSP00000270570	1.45428e-07
9606.ENSP00000347032	1.4544283e-07
9606.ENSP00000441831	1.4551973e-07
9606.ENSP00000263285	1.4624153e-07
9606.ENSP00000344855	1.4684296e-07
9606.ENSP00000322421	1.4818701e-07
9606.ENSP00000357507	1.4830997e-07
9606.ENSP00000324944	1.4900749e-07
9606.ENSP00000218758	1.4909573e-07
9606.ENSP00000361868	1.4909737e-07
9606.ENSP00000401514	1.4969724e-07
9606.ENSP00000295101	1.4982466e-07
9606.ENSP00000248342	1.5015965e-07
9606.ENSP00000254940	1.5017011e-07
9606.ENSP00000364561	1.5092297e-07
9606.ENSP00000379601	1.5096848e-07
9606.ENSP00000430823	1.5127986e-07
9606.ENSP00000478771	1.5132125e-07
9606.ENSP00000333837	1.5308206e-07
9606.ENSP00000484824	1.538759e-07
9606.ENSP00000395012	1.5424801e-07
9606.ENSP00000389140	1.5541934e-07
9606.ENSP00000398342	1.5578054e-07
9606.ENSP00000251268	1.5640585e-07
9606.ENSP00000482607	1.5662731e-07
9606.ENSP00000276585	1.5671777e-07
9606.ENSP00000469315	1.5722152e-07
9606.ENSP00000358820	1.5772854e-07
9606.ENSP00000225823	1.5816387e-07
9606.ENSP00000438040	1.5835377e-07
9606.ENSP00000466070	1.5862949e-07
9606.ENSP00000261636	1.5909058e-07
9606.ENSP00000352444	1.5926608e-07
9606.ENSP00000482515	1.594233e-07
9606.ENSP00000501025	1.5977467e-07
9606.ENSP00000362255	1.5978934e-07
9606.ENSP00000411073	1.602999e-07
9606.ENSP00000319006	1.6149296e-07
9606.ENSP00000328729	1.620709e-07
9606.ENSP00000258484	1.623311e-07
9606.ENSP00000262345	1.6248853e-07
9606.ENSP00000263063	1.6410063e-07
9606.ENSP00000262948	1.644098e-07
9606.ENSP00000356319	1.6450161e-07
9606.ENSP00000433343	1.6453833e-07
9606.ENSP00000379218	1.6518739e-07
9606.ENSP00000249842	1.6522895e-07
9606.ENSP00000410059	1.6535934e-07
9606.ENSP00000257905	1.6666885e-07
9606.ENSP00000293897	1.6692346e-07
9606.ENSP00000350719	1.6811755e-07
9606.ENSP00000337688	1.682656e-07
9606.ENSP00000482027	1.6900702e-07
9606.ENSP00000404236	1.69011e-07
9606.ENSP00000484175	1.6947287e-07
9606.ENSP00000498879	1.7016322e-07
9606.ENSP00000258411	1.721835e-07
9606.ENSP00000340474	1.7218933e-07
9606.ENSP00000398725	1.7314413e-07
9606.ENSP00000215917	1.7315138e-07
9606.ENSP00000221804	1.7393982e-07
9606.ENSP00000495845	1.7477106e-07
9606.ENSP00000455716	1.749226e-07
9606.ENSP00000391803	1.7524671e-07
9606.ENSP00000363773	1.7538655e-07
9606.ENSP00000435365	1.7615187e-07
9606.ENSP00000222008	1.7730378e-07
9606.ENSP00000292566	1.775149e-07
9606.ENSP00000300086	1.7821328e-07
9606.ENSP00000244496	1.8218576e-07
9606.ENSP00000489863	1.8219966e-07
9606.ENSP00000265113	1.8274511e-07
9606.ENSP00000341662	1.8384935e-07
9606.ENSP00000266682	1.8427706e-07
9606.ENSP00000425048	1.8428871e-07
9606.ENSP00000288828	1.8445402e-07
9606.ENSP00000367001	1.8468336e-07
9606.ENSP00000337797	1.8593614e-07
9606.ENSP00000409594	1.8719447e-07
9606.ENSP00000361483	1.8721836e-07
9606.ENSP00000452120	1.8776633e-07
9606.ENSP00000403925	1.885487e-07
9606.ENSP00000175091	1.8911837e-07
9606.ENSP00000276431	1.8939608e-07
9606.ENSP00000428417	1.8946326e-07
9606.ENSP00000420727	1.9019916e-07
9606.ENSP00000261875	1.9030863e-07
9606.ENSP00000317468	1.9032846e-07
9606.ENSP00000215886	1.9066435e-07
9606.ENSP00000339992	1.9126497e-07
9606.ENSP00000246548	1.9142725e-07
9606.ENSP00000383089	1.9227002e-07
9606.ENSP00000366330	1.9291778e-07
9606.ENSP00000440066	1.9517675e-07
9606.ENSP00000287239	1.9602693e-07
9606.ENSP00000499058	1.9606375e-07
9606.ENSP00000316598	1.9629266e-07
9606.ENSP00000380081	1.9652184e-07
9606.ENSP00000382091	1.9694204e-07
9606.ENSP00000265276	1.9698162e-07
9606.ENSP00000010299	1.9703549e-07
9606.ENSP00000262653	1.9756098e-07
9606.ENSP00000253861	1.982279e-07
9606.ENSP00000479261	1.9885631e-07
9606.ENSP00000370745	1.9903369e-07
9606.ENSP00000363894	2.0028308e-07
9606.ENSP00000223528	2.0038205e-07
9606.ENSP00000393241	2.0059842e-07
9606.ENSP00000377043	2.0097846e-07
9606.ENSP00000327968	2.0113973e-07
9606.ENSP00000228865	2.0149064e-07
9606.ENSP00000248306	2.0166702e-07
9606.ENSP00000373828	2.017303e-07
9606.ENSP00000219207	2.02032e-07
9606.ENSP00000310688	2.0253228e-07
9606.ENSP00000380241	2.0376913e-07
9606.ENSP00000302846	2.0405724e-07
9606.ENSP00000258739	2.04069e-07
9606.ENSP00000311219	2.0415544e-07
9606.ENSP00000498322	2.045666e-07
9606.ENSP00000356713	2.0487582e-07
9606.ENSP00000398610	2.0498211e-07
9606.ENSP00000499020	2.0502327e-07
9606.ENSP00000369757	2.050596e-07
9606.ENSP00000499751	2.0642888e-07
9606.ENSP00000368215	2.0739945e-07
9606.ENSP00000366527	2.0932072e-07
9606.ENSP00000351777	2.0948693e-07
9606.ENSP00000379721	2.0973647e-07
9606.ENSP00000481465	2.0999754e-07
9606.ENSP00000366702	2.1003676e-07
9606.ENSP00000296255	2.1030502e-07
9606.ENSP00000352956	2.1057902e-07
9606.ENSP00000337180	2.1094608e-07
9606.ENSP00000397394	2.1113762e-07
9606.ENSP00000341178	2.1139057e-07
9606.ENSP00000306522	2.1236771e-07
9606.ENSP00000338260	2.129556e-07
9606.ENSP00000400391	2.1318442e-07
9606.ENSP00000333917	2.13265e-07
9606.ENSP00000480707	2.1345272e-07
9606.ENSP00000276692	2.1446044e-07
9606.ENSP00000341821	2.1470491e-07
9606.ENSP00000477059	2.1483397e-07
9606.ENSP00000280700	2.152641e-07
9606.ENSP00000386869	2.1577475e-07
9606.ENSP00000299957	2.1595879e-07
9606.ENSP00000364246	2.1677013e-07
9606.ENSP00000430128	2.1742592e-07
9606.ENSP00000349860	2.1752675e-07
9606.ENSP00000215631	2.1818083e-07
9606.ENSP00000481750	2.1996327e-07
9606.ENSP00000346032	2.2215092e-07
9606.ENSP00000411848	2.2265719e-07
9606.ENSP00000259216	2.2280551e-07
9606.ENSP00000333919	2.2578197e-07
9606.ENSP00000248975	2.2664305e-07
9606.ENSP00000447537	2.2669775e-07
9606.ENSP00000377995	2.2783365e-07
9606.ENSP00000274031	2.2910105e-07
9606.ENSP00000347821	2.313923e-07
9606.ENSP00000411418	2.3260714e-07
9606.ENSP00000363641	2.349418e-07
9606.ENSP00000464849	2.3536339e-07
9606.ENSP00000377520	2.3602507e-07
9606.ENSP00000341368	2.3668251e-07
9606.ENSP00000334538	2.3671763e-07
9606.ENSP00000483018	2.3724667e-07
9606.ENSP00000495273	2.38704e-07
9606.ENSP00000229329	2.3898795e-07
9606.ENSP00000278937	2.3932117e-07
9606.ENSP00000384957	2.3939305e-07
9606.ENSP00000325917	2.4054648e-07
9606.ENSP00000479240	2.407704e-07
9606.ENSP00000361458	2.4188202e-07
9606.ENSP00000259021	2.4287016e-07
9606.ENSP00000337053	2.4329913e-07
9606.ENSP00000365301	2.4364334e-07
9606.ENSP00000438071	2.440274e-07
9606.ENSP00000367030	2.4435582e-07
9606.ENSP00000370889	2.4506997e-07
9606.ENSP00000369798	2.4527253e-07
9606.ENSP00000275732	2.4722496e-07
9606.ENSP00000478645	2.4993338e-07
9606.ENSP00000344411	2.5141284e-07
9606.ENSP00000316109	2.524294e-07
9606.ENSP00000472546	2.5266195e-07
9606.ENSP00000349541	2.5267778e-07
9606.ENSP00000443631	2.5344653e-07
9606.ENSP00000292401	2.545231e-07
9606.ENSP00000292672	2.5642012e-07
9606.ENSP00000330382	2.5678585e-07
9606.ENSP00000254066	2.5893377e-07
9606.ENSP00000419087	2.597253e-07
9606.ENSP00000493232	2.6002928e-07
9606.ENSP00000444660	2.6191643e-07
9606.ENSP00000266376	2.6355988e-07
9606.ENSP00000225916	2.6437354e-07
9606.ENSP00000501085	2.650971e-07
9606.ENSP00000282869	2.6670958e-07
9606.ENSP00000255198	2.6708943e-07
9606.ENSP00000364240	2.6824853e-07
9606.ENSP00000338967	2.6835292e-07
9606.ENSP00000221561	2.6880014e-07
9606.ENSP00000376055	2.6904857e-07
9606.ENSP00000261917	2.7086202e-07
9606.ENSP00000083182	2.7144307e-07
9606.ENSP00000386738	2.7261805e-07
9606.ENSP00000393541	2.7307644e-07
9606.ENSP00000417559	2.7747393e-07
9606.ENSP00000273986	2.7803512e-07
9606.ENSP00000270708	2.789088e-07
9606.ENSP00000399862	2.7960328e-07
9606.ENSP00000230053	2.8159292e-07
9606.ENSP00000363463	2.8256278e-07
9606.ENSP00000385823	2.831419e-07
9606.ENSP00000361664	2.8327904e-07
9606.ENSP00000419945	2.8376022e-07
9606.ENSP00000281772	2.8627488e-07
9606.ENSP00000355689	2.8658434e-07
9606.ENSP00000258770	2.8713856e-07
9606.ENSP00000243253	2.8733876e-07
9606.ENSP00000383364	2.8754053e-07
9606.ENSP00000215095	2.8886794e-07
9606.ENSP00000351644	2.8896247e-07
9606.ENSP00000451129	2.9118675e-07
9606.ENSP00000262940	2.9199057e-07
9606.ENSP00000477352	2.9279067e-07
9606.ENSP00000261208	2.932176e-07
9606.ENSP00000014930	2.9364213e-07
9606.ENSP00000005257	2.9367132e-07
9606.ENSP00000350132	2.9460838e-07
9606.ENSP00000485370	2.955077e-07
9606.ENSP00000056217	2.955947e-07
9606.ENSP00000373489	2.959916e-07
9606.ENSP00000340913	2.9608447e-07
9606.ENSP00000300404	2.9641862e-07
9606.ENSP00000363018	2.9851944e-07
9606.ENSP00000497154	3.0027314e-07
9606.ENSP00000235332	3.011622e-07
9606.ENSP00000396915	3.0131014e-07
9606.ENSP00000428263	3.017045e-07
9606.ENSP00000223029	3.0175107e-07
9606.ENSP00000216160	3.031749e-07
9606.ENSP00000334437	3.0370194e-07
9606.ENSP00000377789	3.0388944e-07
9606.ENSP00000292140	3.0457304e-07
9606.ENSP00000364620	3.056806e-07
9606.ENSP00000285419	3.0612205e-07
9606.ENSP00000304586	3.0634794e-07
9606.ENSP00000499459	3.0702017e-07
9606.ENSP00000420267	3.1214498e-07
9606.ENSP00000229304	3.124523e-07
9606.ENSP00000356426	3.126429e-07
9606.ENSP00000480291	3.132472e-07
9606.ENSP00000378402	3.1500355e-07
9606.ENSP00000376317	3.1545082e-07
9606.ENSP00000313933	3.1694756e-07
9606.ENSP00000414597	3.1789753e-07
9606.ENSP00000472109	3.184099e-07
9606.ENSP00000401749	3.188158e-07
9606.ENSP00000357625	3.222651e-07
9606.ENSP00000479130	3.223285e-07
9606.ENSP00000300584	3.232281e-07
9606.ENSP00000362334	3.2495237e-07
9606.ENSP00000383558	3.2738777e-07
9606.ENSP00000496491	3.2842635e-07
9606.ENSP00000368797	3.2997798e-07
9606.ENSP00000326052	3.3134188e-07
9606.ENSP00000379531	3.3233206e-07
9606.ENSP00000311857	3.3287574e-07
9606.ENSP00000310593	3.4095598e-07
9606.ENSP00000254759	3.4220037e-07
9606.ENSP00000298492	3.4385994e-07
9606.ENSP00000245543	3.451572e-07
9606.ENSP00000357308	3.4540426e-07
9606.ENSP00000371116	3.4646186e-07
9606.ENSP00000373312	3.4697783e-07
9606.ENSP00000435189	3.4801624e-07
9606.ENSP00000318297	3.504993e-07
9606.ENSP00000226760	3.5123557e-07
9606.ENSP00000493410	3.533454e-07
9606.ENSP00000222481	3.5373532e-07
9606.ENSP00000332659	3.5472624e-07
9606.ENSP00000497174	3.5492755e-07
9606.ENSP00000493026	3.5587874e-07
9606.ENSP00000258198	3.5703354e-07
9606.ENSP00000361331	3.575216e-07
9606.ENSP00000256442	3.600306e-07
9606.ENSP00000356379	3.6139363e-07
9606.ENSP00000376603	3.6162177e-07
9606.ENSP00000440689	3.6358134e-07
9606.ENSP00000258229	3.637601e-07
9606.ENSP00000296280	3.641507e-07
9606.ENSP00000351908	3.6447562e-07
9606.ENSP00000306124	3.6458744e-07
9606.ENSP00000233627	3.6543827e-07
9606.ENSP00000355837	3.6601307e-07
9606.ENSP00000338671	3.6821694e-07
9606.ENSP00000358042	3.6976428e-07
9606.ENSP00000449328	3.701389e-07
9606.ENSP00000494684	3.73622e-07
9606.ENSP00000397050	3.740525e-07
9606.ENSP00000457492	3.8197908e-07
9606.ENSP00000348565	3.8298145e-07
9606.ENSP00000282572	3.83231e-07
9606.ENSP00000357835	3.8472655e-07
9606.ENSP00000368332	3.8609176e-07
9606.ENSP00000264657	3.8762354e-07
9606.ENSP00000391524	3.9108872e-07
9606.ENSP00000247930	3.9179363e-07
9606.ENSP00000269466	3.9210227e-07
9606.ENSP00000199320	3.9277913e-07
9606.ENSP00000381204	3.9329956e-07
9606.ENSP00000260702	3.9503885e-07
9606.ENSP00000325421	3.9517894e-07
9606.ENSP00000315731	3.9608335e-07
9606.ENSP00000349543	3.9936916e-07
9606.ENSP00000304004	3.9969268e-07
9606.ENSP00000377655	4.0044083e-07
9606.ENSP00000370128	4.0209434e-07
9606.ENSP00000269980	4.036188e-07
9606.ENSP00000450480	4.038502e-07
9606.ENSP00000380869	4.049571e-07
9606.ENSP00000369274	4.065744e-07
9606.ENSP00000259089	4.0855866e-07
9606.ENSP00000349790	4.0875318e-07
9606.ENSP00000404079	4.0951554e-07
9606.ENSP00000371785	4.1012288e-07
9606.ENSP00000362656	4.1171592e-07
9606.ENSP00000261739	4.12049e-07
9606.ENSP00000266088	4.124477e-07
9606.ENSP00000329918	4.1326606e-07
9606.ENSP00000321498	4.1401267e-07
9606.ENSP00000420213	4.1410686e-07
9606.ENSP00000297578	4.1446748e-07
9606.ENSP00000246194	4.1471648e-07
9606.ENSP00000360817	4.1539136e-07
9606.ENSP00000324741	4.1597008e-07
9606.ENSP00000479526	4.1622263e-07
9606.ENSP00000277165	4.2019573e-07
9606.ENSP00000336866	4.2041873e-07
9606.ENSP00000457168	4.2060358e-07
9606.ENSP00000412178	4.2171231e-07
9606.ENSP00000313829	4.2190914e-07
9606.ENSP00000324510	4.2211036e-07
9606.ENSP00000376952	4.2247058e-07
9606.ENSP00000351142	4.2256306e-07
9606.ENSP00000417207	4.227145e-07
9606.ENSP00000264313	4.2317748e-07
9606.ENSP00000380315	4.2352602e-07
9606.ENSP00000299440	4.2535132e-07
